EPC,AntnenaId,ChannelIndex,Phase,PeekRssi,Doppler,FirstReadTime,LastReadTime,Timestamp,pading
300833b2ddd9014000000000,1,1,3792,-31,130,1670310441425609,1670310441425609,1670310441425609,
300833b2ddd9014000000000,1,1,3800,-31,52,1670310441429988,1670310441429988,1670310441429988,
300833b2ddd9014000000000,1,1,3800,-31,26,1670310441433779,1670310441433779,1670310441433779,
300833b2ddd9014000000000,1,1,3792,-31,78,1670310441439942,1670310441439942,1670310441439942,
300833b2ddd9014000000000,1,1,3788,-31,130,1670310441443369,1670310441443369,1670310441443369,
300833b2ddd9014000000000,1,1,3792,-31,78,1670310441449323,1670310441449323,1670310441449323,
300833b2ddd9014000000000,1,1,3792,-31,130,1670310441453565,1670310441453565,1670310441453565,
300833b2ddd9014000000000,1,1,3792,-31,52,1670310441458098,1670310441458098,1670310441458098,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310441464031,1670310441464031,1670310441464031,
300833b2ddd9014000000000,1,1,3796,-31,52,1670310441468261,1670310441468261,1670310441468261,
300833b2ddd9014000000000,1,1,3804,-31,52,1670310441475861,1670310441475861,1670310441475861,
300833b2ddd9014000000000,1,1,3796,-31,52,1670310441480919,1670310441480919,1670310441480919,
300833b2ddd9014000000000,1,1,3796,-31,78,1670310441485175,1670310441485175,1670310441485175,
300833b2ddd9014000000000,1,1,3788,-31,104,1670310441490830,1670310441490830,1670310441490830,
300833b2ddd9014000000000,1,1,3796,-31,78,1670310441494589,1670310441494589,1670310441494589,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310441500131,1670310441500131,1670310441500131,
300833b2ddd9014000000000,1,1,3796,-31,52,1670310441507383,1670310441507383,1670310441507383,
300833b2ddd9014000000000,1,1,3792,-31,52,1670310441509934,1670310441509934,1670310441509934,
300833b2ddd9014000000000,1,1,3796,-31,78,1670310441517451,1670310441517451,1670310441517451,
300833b2ddd9014000000000,1,1,3800,-31,78,1670310441521601,1670310441521601,1670310441521601,
300833b2ddd9014000000000,1,1,3792,-31,130,1670310441527020,1670310441527020,1670310441527020,
300833b2ddd9014000000000,1,1,3788,-31,156,1670310441532285,1670310441532285,1670310441532285,
300833b2ddd9014000000000,1,1,3796,-31,78,1670310441536261,1670310441536261,1670310441536261,
300833b2ddd9014000000000,1,1,3784,-31,104,1670310441540569,1670310441540569,1670310441540569,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310441546505,1670310441546505,1670310441546505,
300833b2ddd9014000000000,1,1,3792,-31,78,1670310441552442,1670310441552442,1670310441552442,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310441555287,1670310441555287,1670310441555287,
300833b2ddd9014000000000,1,1,3784,-31,104,1670310441561631,1670310441561631,1670310441561631,
300833b2ddd9014000000000,1,1,3796,-31,52,1670310441567151,1670310441567151,1670310441567151,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310441570200,1670310441570200,1670310441570200,
300833b2ddd9014000000000,1,1,3800,-31,52,1670310441575277,1670310441575277,1670310441575277,
300833b2ddd9014000000000,1,1,3800,-31,26,1670310441580022,1670310441580022,1670310441580022,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310441584651,1670310441584651,1670310441584651,
300833b2ddd9014000000000,1,1,3796,-31,78,1670310441592050,1670310441592050,1670310441592050,
300833b2ddd9014000000000,1,1,3776,-31,221,1670310441598198,1670310441598198,1670310441598198,
300833b2ddd9014000000000,1,1,3788,-31,104,1670310441602576,1670310441602576,1670310441602576,
300833b2ddd9014000000000,1,1,3792,-31,78,1670310441607836,1670310441607836,1670310441607836,
300833b2ddd9014000000000,1,1,3788,-31,182,1670310441612001,1670310441612001,1670310441612001,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310441616838,1670310441616838,1670310441616838,
300833b2ddd9014000000000,1,1,3792,-31,52,1670310441622027,1670310441622027,1670310441622027,
300833b2ddd9014000000000,1,1,3796,-31,104,1670310441628363,1670310441628363,1670310441628363,
300833b2ddd9014000000000,1,1,3788,-31,104,1670310441632240,1670310441632240,1670310441632240,
300833b2ddd9014000000000,1,1,3796,-31,52,1670310441637324,1670310441637324,1670310441637324,
300833b2ddd9014000000000,1,1,3788,-31,104,1670310441641712,1670310441641712,1670310441641712,
300833b2ddd9014000000000,1,1,3804,-31,26,1670310441648885,1670310441648885,1670310441648885,
300833b2ddd9014000000000,1,1,3796,-31,52,1670310441653314,1670310441653314,1670310441653314,
300833b2ddd9014000000000,1,1,3796,-31,26,1670310441658169,1670310441658169,1670310441658169,
300833b2ddd9014000000000,1,1,3792,-31,156,1670310441662553,1670310441662553,1670310441662553,
300833b2ddd9014000000000,1,1,3780,-31,156,1670310441668328,1670310441668328,1670310441668328,
300833b2ddd9014000000000,1,1,3792,-31,78,1670310441673079,1670310441673079,1670310441673079,
300833b2ddd9014000000000,1,1,3792,-31,52,1670310441678162,1670310441678162,1670310441678162,
300833b2ddd9014000000000,1,1,3796,-31,78,1670310441683260,1670310441683260,1670310441683260,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310441688345,1670310441688345,1670310441688345,
300833b2ddd9014000000000,1,1,3792,-31,78,1670310441692004,1670310441692004,1670310441692004,
300833b2ddd9014000000000,1,1,3788,-31,104,1670310441697554,1670310441697554,1670310441697554,
300833b2ddd9014000000000,1,1,3796,-31,78,1670310441703168,1670310441703168,1670310441703168,
300833b2ddd9014000000000,1,1,3796,-31,-26,1670310441708855,1670310441708855,1670310441708855,
300833b2ddd9014000000000,1,1,3784,-31,182,1670310441711440,1670310441711440,1670310441711440,
300833b2ddd9014000000000,1,1,3784,-31,221,1670310441717883,1670310441717883,1670310441717883,
300833b2ddd9014000000000,1,1,3784,-31,130,1670310441723277,1670310441723277,1670310441723277,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310441727712,1670310441727712,1670310441727712,
300833b2ddd9014000000000,1,1,3788,-31,52,1670310441731437,1670310441731437,1670310441731437,
300833b2ddd9014000000000,1,1,3796,-31,78,1670310441736067,1670310441736067,1670310441736067,
300833b2ddd9014000000000,1,1,3796,-31,52,1670310441742215,1670310441742215,1670310441742215,
300833b2ddd9014000000000,1,1,3800,-31,104,1670310441749004,1670310441749004,1670310441749004,
300833b2ddd9014000000000,1,1,3796,-31,0,1670310441753240,1670310441753240,1670310441753240,
300833b2ddd9014000000000,1,1,3792,-31,78,1670310441758640,1670310441758640,1670310441758640,
300833b2ddd9014000000000,1,1,3796,-31,78,1670310441762260,1670310441762260,1670310441762260,
300833b2ddd9014000000000,1,1,3800,-31,52,1670310441767082,1670310441767082,1670310441767082,
300833b2ddd9014000000000,1,1,3788,-31,156,1670310441773448,1670310441773448,1670310441773448,
300833b2ddd9014000000000,1,1,3788,-31,78,1670310441779145,1670310441779145,1670310441779145,
300833b2ddd9014000000000,1,1,3796,-31,52,1670310441783325,1670310441783325,1670310441783325,
300833b2ddd9014000000000,1,1,3800,-31,26,1670310441788153,1670310441788153,1670310441788153,
300833b2ddd9014000000000,1,1,3800,-31,52,1670310441792136,1670310441792136,1670310441792136,
300833b2ddd9014000000000,1,1,3772,-31,273,1670310441798173,1670310441798173,1670310441798173,
300833b2ddd9014000000000,1,1,3796,-31,78,1670310441802328,1670310441802328,1670310441802328,
300833b2ddd9014000000000,1,1,3796,-31,78,1670310441807466,1670310441807466,1670310441807466,
300833b2ddd9014000000000,1,1,3800,-31,0,1670310441813092,1670310441813092,1670310441813092,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310441818209,1670310441818209,1670310441818209,
300833b2ddd9014000000000,1,1,3792,-31,78,1670310441823190,1670310441823190,1670310441823190,
300833b2ddd9014000000000,1,1,3796,-31,52,1670310441827760,1670310441827760,1670310441827760,
300833b2ddd9014000000000,1,1,3792,-31,78,1670310441831898,1670310441831898,1670310441831898,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310441836665,1670310441836665,1670310441836665,
300833b2ddd9014000000000,1,1,3784,-31,130,1670310441841652,1670310441841652,1670310441841652,
300833b2ddd9014000000000,1,1,3796,-31,52,1670310441846055,1670310441846055,1670310441846055,
300833b2ddd9014000000000,1,1,3788,-31,104,1670310441851059,1670310441851059,1670310441851059,
300833b2ddd9014000000000,1,1,3800,-31,0,1670310441856473,1670310441856473,1670310441856473,
300833b2ddd9014000000000,1,1,3788,-31,104,1670310441862096,1670310441862096,1670310441862096,
300833b2ddd9014000000000,1,1,3796,-31,104,1670310441866921,1670310441866921,1670310441866921,
300833b2ddd9014000000000,1,1,3784,-31,104,1670310441870892,1670310441870892,1670310441870892,
300833b2ddd9014000000000,1,1,3796,-31,52,1670310441876547,1670310441876547,1670310441876547,
300833b2ddd9014000000000,1,1,3796,-31,26,1670310441883478,1670310441883478,1670310441883478,
300833b2ddd9014000000000,1,1,3788,-31,104,1670310441887459,1670310441887459,1670310441887459,
300833b2ddd9014000000000,1,1,3792,-31,104,1670310441892744,1670310441892744,1670310441892744,
300833b2ddd9014000000000,1,1,3784,-31,182,1670310441898452,1670310441898452,1670310441898452,
300833b2ddd9014000000000,1,1,3800,-31,52,1670310441901487,1670310441901487,1670310441901487,
300833b2ddd9014000000000,1,1,3788,-31,104,1670310441905823,1670310441905823,1670310441905823,
300833b2ddd9014000000000,1,1,3796,-31,104,1670310441912508,1670310441912508,1670310441912508,
300833b2ddd9014000000000,1,1,3792,-31,130,1670310441915375,1670310441915375,1670310441915375,
300833b2ddd9014000000000,1,1,3792,-31,52,1670310441922331,1670310441922331,1670310441922331,
300833b2ddd9014000000000,1,1,3796,-31,78,1670310441926594,1670310441926594,1670310441926594,
300833b2ddd9014000000000,1,1,3792,-31,130,1670310441931987,1670310441931987,1670310441931987,
300833b2ddd9014000000000,1,1,3792,-31,130,1670310441935104,1670310441935104,1670310441935104,
300833b2ddd9014000000000,1,1,3788,-31,130,1670310441939569,1670310441939569,1670310441939569,
300833b2ddd9014000000000,1,1,3800,-31,26,1670310441945101,1670310441945101,1670310441945101,
300833b2ddd9014000000000,1,1,3796,-31,52,1670310441949226,1670310441949226,1670310441949226,
